,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Exemplar of,To be asked,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.,trial_n
434,2011_001097.jpg, boat,,,,,33.0359363,high, boat,,No Target,Normal,None,Na,Na,None,None,25,445
51,2008_001210.jpg, cat,,,,,29.24697617,high, cat,,No Target,Critical,"[('space', 0.5654143432475394)]",Na,Na,0.118,tone3,26,446
360,2010_002789.jpg, sofa, cat,,,,33.20892925,high, cat,,No Target,Normal,None,Na,Na,None,None,27,447
288,2009_003951.jpg, person, train,,,,28.89001495,high, person,,No Target,Normal,None,Na,Na,None,None,28,448
136,2008_005197.jpg, person, dog,,,,33.64296693,high, dog,,No Target,Normal,None,Na,Na,None,None,29,449
87,2008_002482.jpg, person, boat,,,,28.94552801,high, boat, boat,Target Present,Critical,"[('space', 0.8935792611882789)]","[('p', 1.6135460075602168)]",-999,0.394,tone3,30,450
18,2008_000251.jpg, car, aeroplane,,,,35.87217941,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,31,451
187,2008_007613.jpg, cat,,,,,31.07255302,high, cat,,No Target,Normal,None,Na,Na,None,None,32,452
66,2008_001862.jpg, pottedplant, person, chair, dog, bottle,31.05804957,high, dog, dog,Target Present,Normal,None,"[('p', 1.5844696083149756)]",-999,None,None,33,453
350,2010_002278.jpg, person, cat,,,,29.86799404,high, cat,,No Target,Normal,None,Na,Na,None,None,34,454
260,2009_002306.jpg, boat,,,,,30.0652664,high, boat,,No Target,Normal,None,Na,Na,None,None,35,455
419,2011_000427.jpg, sofa, diningtable, person,,,40.50710337,high, sofa,,No Target,Critical,"[('space', 0.842417593630671)]",Na,Na,0.841,tone3,36,456
283,2009_003351.jpg, pottedplant, person, chair, motorbike, boat,31.5804899,high, boat,,No Target,Normal,None,Na,Na,None,None,37,457
49,2008_001155.jpg, chair, diningtable,,,,33.69412787,high, chair,,No Target,Normal,None,Na,Na,None,None,38,458
199,2008_008210.jpg, person, bicycle, car,,,31.5779064,high, car, bird,Target Absent,Normal,None,"[('q', 2.2306505868546083)]",-999,None,None,39,459
19,2008_000262.jpg, boat,,,,,38.409555,high, boat,,No Target,Normal,None,Na,Na,None,None,40,460
12,2008_000191.jpg, person, bicycle, boat,,,34.31905161,high, boat,,No Target,Normal,None,Na,Na,None,None,41,461
93,2008_002966.jpg, person, boat,,,,31.41385755,high, boat,,No Target,Critical,"[('space', 0.11847546475473791)]",Na,Na,0.674,tone2,42,462
79,2008_002195.jpg, person, aeroplane,,,,30.48036176,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,43,463
324,2010_000536.jpg, cat,,,,,31.54166437,high, cat,,No Target,Normal,None,Na,Na,None,None,44,464
71,2008_002032.jpg, person, chair, diningtable,,,32.01182729,high, person,,No Target,Critical,"[('space', 0.9466428060040926)]",Na,Na,0.347,tone3,45,465
286,2009_003725.jpg, person, horse, car,,,30.12263629,high, car,,No Target,Normal,None,Na,Na,None,None,46,466
332,2010_001099.jpg, tvmonitor, dog,,,,31.58802401,high, dog,,No Target,Normal,None,Na,Na,None,None,47,467
369,2010_003297.jpg, person, horse,,,,31.96963432,high, horse,,No Target,Normal,None,Na,Na,None,None,48,468
209,2009_000021.jpg, car, person,,,,29.00835902,high, car,,No Target,Normal,None,Na,Na,None,None,49,469
380,2010_003864.jpg, pottedplant, sofa, chair, diningtable, tvmonitor,31.00753792,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,50,470
273,2009_002850.jpg, person, bottle,,,,41.29008548,high, bottle, dog,Target Absent,Normal,None,"[('q', 1.8156889622405288)]",-999,None,None,51,471
110,2008_004100.jpg, car, aeroplane, person,,,31.81214007,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,52,472
300,2009_004414.jpg, aeroplane,,,,,35.97296008,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,53,473
135,2008_005178.jpg, person, dog,,,,29.07343452,high, dog,,No Target,Normal,None,Na,Na,None,None,54,474
8,2008_000140.jpg, boat,,,,,41.70023312,high, boat,,No Target,Normal,None,Na,Na,None,None,55,475
317,2010_000020.jpg, person, dog,,,,30.51924458,high, dog,,No Target,Normal,None,Na,Na,None,None,56,476
278,2009_003198.jpg, pottedplant, chair, diningtable,,,29.96856146,high, pottedplant,,No Target,Normal,None,Na,Na,None,None,57,477
310,2009_004841.jpg, cat,,,,,28.68743792,high, cat,,No Target,Normal,None,Na,Na,None,None,58,478
164,2008_006461.jpg, bird,,,,,31.18243026,high, bird,,No Target,Normal,None,Na,Na,None,None,59,479
