,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Exemplar of,To be asked,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.,trial_n
37,2008_000697.jpg, bird,,,,,32.06509586,high, bird, aeroplane,Target Absent,Critical,"[('space', 0.6387336680782028)]","[('q', 2.3026969267448294)]",-999,0.143,tone1,28,448
247,2009_001751.jpg, bird,,,,,29.97187988,high, bird,,No Target,Normal,None,Na,Na,None,None,29,449
177,2008_007143.jpg, boat,,,,,33.49461342,high, boat,,No Target,Normal,None,Na,Na,None,None,30,450
50,2008_001182.jpg, person, dog,,,,32.23604822,high, dog,,No Target,Normal,None,Na,Na,None,None,31,451
102,2008_003575.jpg, person, aeroplane,,,,31.07062434,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,32,452
349,2010_002183.jpg, person, horse,,,,34.55757717,high, horse,,No Target,Normal,None,Na,Na,None,None,33,453
226,2009_000848.jpg, tvmonitor, bottle,,,,30.12607109,high, bottle, pottedplant,Target Absent,Normal,None,"[('q', 1.7523594830345246)]",-999,None,None,34,454
355,2010_002462.jpg, pottedplant, person, bottle, diningtable,,35.49954365,high, bottle,,No Target,Critical,"[('space', 0.8416871273002471)]",Na,Na,0.126,tone2,35,455
128,2008_004646.jpg, person, aeroplane,,,,32.01497355,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,36,456
412,2010_006015.jpg, chair, bottle,,,,33.56815114,high, bottle, bottle,Target Present,Normal,None,"[('q', 1.9098934640351217)]",-999,None,None,37,457
346,2010_001992.jpg, bird,,,,,28.99760488,high, bird,,No Target,Normal,None,Na,Na,None,None,38,458
300,2009_004414.jpg, aeroplane,,,,,35.97296008,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,39,459
43,2008_000880.jpg, car, horse, person,,,34.97663775,high, car,,No Target,Normal,None,Na,Na,None,None,40,460
434,2011_001097.jpg, boat,,,,,33.0359363,high, boat,,No Target,Normal,None,Na,Na,None,None,41,461
100,2008_003429.jpg, person, motorbike,,,,31.41933888,high, person,,No Target,Normal,None,Na,Na,None,None,42,462
33,2008_000564.jpg, pottedplant, person,,,,31.19071287,high, person,,No Target,Normal,None,Na,Na,None,None,43,463
423,2011_000548.jpg, bird, cow,,,,30.961221,high, bird,,No Target,Normal,None,Na,Na,None,None,44,464
405,2010_005595.jpg, horse,,,,,29.69412347,high, horse,,No Target,Normal,None,Na,Na,None,None,45,465
160,2008_006295.jpg, pottedplant, tvmonitor, diningtable, bottle, person,33.94013437,high, bottle,,No Target,Normal,None,Na,Na,None,None,46,466
406,2010_005606.jpg, person, sofa, cat,,,29.51418979,high, cat, cat,Target Present,Normal,None,"[('p', 2.0154278715490364)]",-999,None,None,47,467
153,2008_005750.jpg, aeroplane,,,,,29.20186946,high, aeroplane,,No Target,Normal,None,Na,Na,None,None,48,468
181,2008_007388.jpg, pottedplant, chair, diningtable,,,28.76635784,high, chair, chair,Target Present,Normal,None,"[('q', 1.8679191275514313)]",-999,None,None,49,469
462,2011_002098.jpg, dog, bottle,,,,41.9971447,high, dog,,No Target,Normal,None,Na,Na,None,None,50,470
234,2009_001107.jpg, sofa,,,,,30.15956649,high, sofa,,No Target,Normal,None,Na,Na,None,None,51,471
60,2008_001467.jpg, pottedplant, person, chair,,,30.03319736,high, pottedplant,,No Target,Critical,"[('space', 0.0987558830238413)]",Na,Na,0.465,tone2,52,472
435,2011_001116.jpg, person, cat,,,,29.77854418,high, cat,,No Target,Normal,None,Na,Na,None,None,53,473
98,2008_003283.jpg, person, horse,,,,30.08804593,high, horse,,No Target,Normal,None,Na,Na,None,None,54,474
288,2009_003951.jpg, person, train,,,,28.89001495,high, person,,No Target,Normal,None,Na,Na,None,None,55,475
339,2010_001586.jpg, person, train, sofa,,,31.65115644,high, sofa,,No Target,Normal,None,Na,Na,None,None,56,476
467,2011_002542.jpg, person, diningtable, bottle,,,40.5533995,high, bottle,,No Target,Normal,None,Na,Na,None,None,57,477
136,2008_005197.jpg, person, dog,,,,33.64296693,high, dog,,No Target,Critical,"[('space', 0.07105961201159516)]",Na,Na,0.411,tone1,58,478
373,2010_003520.jpg, sofa, chair, diningtable,,,35.49231202,high, sofa, aeroplane,Target Absent,Critical,None,"[('q', 1.959031494363444)]",-999,0.447,tone3,59,479
